"","artist_name","edition_number","year","artist_nationality","artist_nationality_other","artist_gender","artist_race","artist_ethnicity","book","space_ratio_per_page_total","artist_unique_id","moma_count_to_year","whitney_count_to_year","artist_race_nwi"
"2485","Henri Rousseau",1,1963,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.6570676754,173,1,0,"White"
"2486","Henri Rousseau",1.1,1969,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.6533121162,173,1,0,"White"
"2487","Henri Rousseau",2,1977,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.6215643103,173,1,0,"White"
"2488","Henri Rousseau",3,1986,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.6351217164,173,3,0,"White"
"2489","Henri Rousseau",4,1991,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.4326098178,173,3,0,"White"
"2490","Henri Rousseau",5,1995,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.4198834182,173,4,0,"White"
"2491","Henri Rousseau",6,2001,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.3388551234,173,4,0,"White"
"2492","Henri Rousseau",7,2007,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.3660390537,173,4,0,"White"
"2493","Henri Rousseau",8,2011,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.4054550025,173,4,0,"White"
"2494","Henry Fuseli",1,1963,"Swiss","Other","Male","White","Not Hispanic or Latino origin","Janson",0.265636689,174,0,0,"White"
"2495","Henry Fuseli",1.1,1969,"Swiss","Other","Male","White","Not Hispanic or Latino origin","Janson",0.2641184066,174,0,0,"White"
"2496","Henry Fuseli",2,1977,"Swiss","Other","Male","White","Not Hispanic or Latino origin","Janson",0.3154009982,174,0,0,"White"
"2497","Henry Fuseli",3,1986,"Swiss","Other","Male","White","Not Hispanic or Latino origin","Janson",0.3669592139,174,0,0,"White"
"2498","Henry Fuseli",4,1991,"Swiss","Other","Male","White","Not Hispanic or Latino origin","Janson",0.3904371626,174,0,0,"White"
"2499","Henry Fuseli",5,1995,"Swiss","Other","Male","White","Not Hispanic or Latino origin","Janson",0.3788078664,174,0,0,"White"
"2500","Henry Fuseli",6,2001,"Swiss","Other","Male","White","Not Hispanic or Latino origin","Janson",0.3659383396,174,0,0,"White"
"2501","Henry Fuseli",7,2007,"Swiss","Other","Male","White","Not Hispanic or Latino origin","Janson",1.1346563953,174,0,0,"White"
"2502","Henry Fuseli",8,2011,"Swiss","Other","Male","White","Not Hispanic or Latino origin","Janson",1.0505862283,174,0,0,"White"
"2503","Henry Ossawa Tanner",3,1986,"American","American","Male","Black or African American","Not Hispanic or Latino origin","Janson",0.2128833901,175,0,0,"Non-White"
"2504","Henry Ossawa Tanner",4,1991,"American","American","Male","Black or African American","Not Hispanic or Latino origin","Janson",0.2647694522,175,0,0,"Non-White"
"2505","Henry Ossawa Tanner",5,1995,"American","American","Male","Black or African American","Not Hispanic or Latino origin","Janson",0.2537882307,175,0,0,"Non-White"
"2506","Henry Ossawa Tanner",6,2001,"American","American","Male","Black or African American","Not Hispanic or Latino origin","Janson",0.2451660907,175,0,0,"Non-White"
"2507","Henry Ossawa Tanner",7,2007,"American","American","Male","Black or African American","Not Hispanic or Latino origin","Janson",0.2392834804,175,0,0,"Non-White"
"2508","Henry Ossawa Tanner",8,2011,"American","American","Male","Black or African American","Not Hispanic or Latino origin","Janson",0.2733551469,175,0,0,"Non-White"
"2509","Henry Peach Robinson",3,1986,"British","British","Male","White","Not Hispanic or Latino origin","Janson",0.1787750017,176,0,0,"White"
"2510","Henry Peach Robinson",4,1991,"British","British","Male","White","Not Hispanic or Latino origin","Janson",0.1778733763,176,0,0,"White"
"2511","Henry Peach Robinson",5,1995,"British","British","Male","White","Not Hispanic or Latino origin","Janson",0.1659321893,176,0,0,"White"
"2512","Henry Peach Robinson",6,2001,"British","British","Male","White","Not Hispanic or Latino origin","Janson",0.138250371,176,0,0,"White"
"2513","Herbert Bayer",3,1986,"Austrian-American","Other","Male","White","Not Hispanic or Latino origin","Janson",0.2466557354,177,15,0,"White"
"2514","Herbert Bayer",4,1991,"Austrian-American","Other","Male","White","Not Hispanic or Latino origin","Janson",0.1987896529,177,15,0,"White"
"2515","Herbert Bayer",5,1995,"Austrian-American","Other","Male","White","Not Hispanic or Latino origin","Janson",0.2226555704,177,15,0,"White"
"2516","Herbert Bayer",6,2001,"Austrian-American","Other","Male","White","Not Hispanic or Latino origin","Janson",0.2239089152,177,15,0,"White"
"2517","Honoré Daumier",1,1963,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.7450279012,180,7,0,"White"
"2518","Honoré Daumier",1.1,1969,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.7407695934,180,7,0,"White"
"2519","Honoré Daumier",2,1977,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.8797246462,180,8,0,"White"
"2520","Honoré Daumier",3,1986,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.9523465315,180,8,0,"White"
"2521","Honoré Daumier",4,1991,"French","French","Male","White","Not Hispanic or Latino origin","Janson",1.0243873987,180,8,0,"White"
"2522","Honoré Daumier",5,1995,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.9595705292,180,8,0,"White"
"2523","Honoré Daumier",6,2001,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.7942310606,180,8,0,"White"
"2524","Honoré Daumier",7,2007,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.6654667602,180,8,0,"White"
"2525","Honoré Daumier",8,2011,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.7023526979,180,8,0,"White"
"2526","Jackson Pollock",1,1963,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.4578401587,184,1,7,"White"
"2527","Jackson Pollock",1.1,1969,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.4552233113,184,2,7,"White"
"2528","Jackson Pollock",2,1977,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.5331464572,184,2,7,"White"
"2529","Jackson Pollock",3,1986,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.536325005,184,3,7,"White"
"2530","Jackson Pollock",4,1991,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.5764729884,184,3,7,"White"
"2531","Jackson Pollock",5,1995,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.5615288726,184,3,7,"White"
"2532","Jackson Pollock",6,2001,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.5337912957,184,4,7,"White"
"2533","Jackson Pollock",7,2007,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.6066159583,184,6,12,"White"
"2534","Jackson Pollock",8,2011,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.6091634433,184,6,14,"White"
"2535","Jacob Lawrence",5,1995,"American","American","Male","Black or African American","Not Hispanic or Latino origin","Janson",0.1890779368,185,2,18,"Non-White"
"2536","Jacob Lawrence",6,2001,"American","American","Male","Black or African American","Not Hispanic or Latino origin","Janson",0.1826542487,185,2,19,"Non-White"
"2537","Jacob Lawrence",7,2007,"American","American","Male","Black or African American","Not Hispanic or Latino origin","Janson",0.4526984763,185,2,21,"Non-White"
"2538","Jacob Lawrence",8,2011,"American","American","Male","Black or African American","Not Hispanic or Latino origin","Janson",0.5138488197,185,2,22,"Non-White"
"2539","Jacob Riis",3,1986,"Danish-American","Other","Male","White","Not Hispanic or Latino origin","Janson",0.2634578972,186,0,0,"White"
"2540","Jacob Riis",4,1991,"Danish-American","Other","Male","White","Not Hispanic or Latino origin","Janson",0.2618785847,186,0,0,"White"
"2541","Jacob Riis",5,1995,"Danish-American","Other","Male","White","Not Hispanic or Latino origin","Janson",0.2555812111,186,0,0,"White"
"2542","Jacob Riis",6,2001,"Danish-American","Other","Male","White","Not Hispanic or Latino origin","Janson",0.2424892612,186,0,0,"White"
"2543","Jacob Riis",7,2007,"Danish-American","Other","Male","White","Not Hispanic or Latino origin","Janson",0.373476243,186,0,0,"White"
"2544","Jacob Riis",8,2011,"Danish-American","Other","Male","White","Not Hispanic or Latino origin","Janson",0.3779886959,186,0,0,"White"
"2545","Jacques-Louis David",1,1963,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.8275604542,187,0,0,"White"
"2546","Jacques-Louis David",1.1,1969,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.8228304204,187,0,0,"White"
"2547","Jacques-Louis David",2,1977,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.821329273,187,0,0,"White"
"2548","Jacques-Louis David",3,1986,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.817929237,187,0,0,"White"
"2549","Jacques-Louis David",4,1991,"French","French","Male","White","Not Hispanic or Latino origin","Janson",1.2253877151,187,0,0,"White"
"2550","Jacques-Louis David",5,1995,"French","French","Male","White","Not Hispanic or Latino origin","Janson",1.2156407349,187,0,0,"White"
"2551","Jacques-Louis David",6,2001,"French","French","Male","White","Not Hispanic or Latino origin","Janson",1.2614165398,187,0,0,"White"
"2552","Jacques-Louis David",7,2007,"French","French","Male","White","Not Hispanic or Latino origin","Janson",1.9078007215,187,0,0,"White"
"2553","Jacques-Louis David",8,2011,"French","French","Male","White","Not Hispanic or Latino origin","Janson",1.8732675078,187,0,0,"White"
"2554","James Abbott McNeill Whistler",1,1963,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.5440443726,188,1,0,"White"
"2555","James Abbott McNeill Whistler",1.1,1969,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.5409348134,188,1,0,"White"
"2556","James Abbott McNeill Whistler",2,1977,"American","American","Male","White","Not Hispanic or Latino origin","Janson",1.0854281214,188,1,0,"White"
"2557","James Abbott McNeill Whistler",3,1986,"American","American","Male","White","Not Hispanic or Latino origin","Janson",1.1479236949,188,1,0,"White"
"2558","James Abbott McNeill Whistler",4,1991,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.6237471744,188,1,0,"White"
"2559","James Abbott McNeill Whistler",5,1995,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.9369137764,188,1,0,"White"
"2560","James Abbott McNeill Whistler",6,2001,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.4967880642,188,1,0,"White"
"2561","James Abbott McNeill Whistler",7,2007,"American","American","Male","White","Not Hispanic or Latino origin","Janson",1.3034482558,188,1,0,"White"
"2562","James Abbott McNeill Whistler",8,2011,"American","American","Male","White","Not Hispanic or Latino origin","Janson",1.3270476837,188,1,0,"White"
"2563","James Ensor",1,1963,"Belgian","Other","Male","White","Not Hispanic or Latino origin","Janson",0.2008238911,189,2,0,"White"
"2564","James Ensor",1.1,1969,"Belgian","Other","Male","White","Not Hispanic or Latino origin","Janson",0.199676055,189,2,0,"White"
"2565","James Ensor",2,1977,"Belgian","Other","Male","White","Not Hispanic or Latino origin","Janson",0.2316019882,189,3,0,"White"
"2566","James Ensor",3,1986,"Belgian","Other","Male","White","Not Hispanic or Latino origin","Janson",0.3084876908,189,3,0,"White"
"2567","James Ensor",4,1991,"Belgian","Other","Male","White","Not Hispanic or Latino origin","Janson",0.2714014423,189,3,0,"White"
"2568","James Ensor",5,1995,"Belgian","Other","Male","White","Not Hispanic or Latino origin","Janson",0.4244473684,189,3,0,"White"
"2569","James Ensor",6,2001,"Belgian","Other","Male","White","Not Hispanic or Latino origin","Janson",0.3791650266,189,5,0,"White"
"2570","James Ensor",7,2007,"Belgian","Other","Male","White","Not Hispanic or Latino origin","Janson",0.4397642342,189,5,0,"White"
"2571","James Ensor",8,2011,"Belgian","Other","Male","White","Not Hispanic or Latino origin","Janson",0.5035489547,189,6,0,"White"
"2572","James Van Der Zee",4,1991,"American","American","Male","Black or African American","Not Hispanic or Latino origin","Janson",0.3533660383,192,0,0,"Non-White"
"2573","James Van Der Zee",5,1995,"American","American","Male","Black or African American","Not Hispanic or Latino origin","Janson",0.338710304,192,0,0,"Non-White"
"2574","James Van Der Zee",6,2001,"American","American","Male","Black or African American","Not Hispanic or Latino origin","Janson",0.3360208333,192,0,0,"Non-White"
"2575","James Van Der Zee",7,2007,"American","American","Male","Black or African American","Not Hispanic or Latino origin","Janson",0.2696789495,192,0,1,"Non-White"
"2576","Jasper Johns",1.1,1969,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.6590262163,193,2,7,"White"
"2577","Jasper Johns",2,1977,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.6934862952,193,5,10,"White"
"2578","Jasper Johns",3,1986,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.6935932395,193,9,12,"White"
"2579","Jasper Johns",4,1991,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.3645894062,193,11,13,"White"
"2580","Jasper Johns",5,1995,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.358596087,193,12,13,"White"
"2581","Jasper Johns",6,2001,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.3237389097,193,14,14,"White"
"2582","Jasper Johns",7,2007,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.4643392943,193,15,19,"White"
"2583","Jasper Johns",8,2011,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.529707342,193,17,21,"White"
"2584","Jean (Hans) Arp",1.1,1969,"German-French","Other","Male","White","Not Hispanic or Latino origin","Janson",0.2393573059,194,28,0,"White"
"2585","Jean (Hans) Arp",2,1977,"German-French","Other","Male","White","Not Hispanic or Latino origin","Janson",0.2744912453,194,35,0,"White"
"2586","Jean (Hans) Arp",3,1986,"German-French","Other","Male","White","Not Hispanic or Latino origin","Janson",0.3010947396,194,43,0,"White"
"2587","Jean (Hans) Arp",4,1991,"German-French","Other","Male","White","Not Hispanic or Latino origin","Janson",0.2197059295,194,48,0,"White"
"2588","Jean (Hans) Arp",7,2007,"German-French","Other","Male","White","Not Hispanic or Latino origin","Janson",0.6719338813,194,58,0,"White"
"2589","Jean (Hans) Arp",8,2011,"German-French","Other","Male","White","Not Hispanic or Latino origin","Janson",0.7245873271,194,59,0,"White"
"2590","Jean Auguste Dominique Ingres",1,1963,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.605345147,195,0,0,"White"
"2591","Jean Auguste Dominique Ingres",1.1,1969,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.6018852149,195,0,0,"White"
